ID,Prediction
169,0.232385474294
170,0.102290480995
171,0.454274865527
172,0.626142615339
173,0.795648202008
174,0.0596925364287
175,0.618293830994
176,0.716588846972
177,0.6335972343
178,0.111641040047
179,0.896503689779
180,0.710169528824
181,0.527215035885
182,0.380662050311
183,0.162953171451
184,0.847530312746
185,0.782308468218
186,0.00982391645781
187,0.178147301338
188,0.114682669793
189,0.285095586003
190,0.136478896765
191,0.464813131951
192,0.873275336961
193,0.603259831952
194,0.515943384854
195,0.609904569801
196,0.500742624151
197,0.48828214196
198,0.321956143897
199,0.165166684443
200,0.934842529854
201,0.833068255883
202,0.292601793279
203,0.936920412932
204,0.210302160158
205,0.379326310013
206,0.335479038605
207,0.125724351387
208,0.960323574476
209,0.742737501026
210,0.89694112501
211,0.261136306517
212,0.752280812249
213,0.481965396079
214,0.934617636482
215,0.0351296146114
216,0.373415658566
217,0.981782022004
218,0.188711179685
219,0.732433514824
220,0.0566517359662
221,0.895261210173
222,0.0266196228167
223,0.863532627511
224,0.331424614045
225,0.738095042034
226,0.270158968271
227,0.382599939583
228,0.966002921483
229,0.931087842835
230,0.331556063493
231,0.478427387818
232,0.764015380068
233,0.028438282387
234,0.993936455254
235,0.704339639005
236,0.294782700237
237,0.465993981236
238,0.852519442167
239,0.739976185156
240,0.390407319446
241,0.148770917478
242,0.929297178429
243,0.0228749819459
244,0.465397517986
245,0.270815251548
246,0.0504214483391
247,0.538832938349
248,0.510580607979
249,0.173098400176
250,0.884639368637
251,0.29110259686
252,0.512948108253
253,0.755085447844
254,0.338083741507
255,0.566229427285
256,0.93459260378
257,0.956358722236
258,0.675519885076
259,0.493022797004
260,0.480890754139
261,0.209754698776
262,0.112118870695
263,0.0778917611147
264,0.702753557589
265,0.567866074242
266,0.901094376998
267,0.715088189008
268,0.424166858858
269,0.511218977753
270,0.847615981021
271,0.109272571176
272,0.234750326317
273,0.932399901998
274,0.782823108505
275,0.486917542198
276,0.807408264208
277,0.17678315635
278,0.720878871676
279,0.624239891855
280,0.883186517189
281,0.0961203911424
282,0.115080906482
283,0.231197369201
284,0.884592378944
285,0.523075338291
286,0.562896615805
287,0.48239359089
288,0.667160277918
289,0.880133834485
290,0.0805097810304
291,0.205010945364
292,0.902433471723
293,0.953428654555
294,0.636453195299
295,0.049234856485
296,0.0252745283483
297,0.284544234301
298,0.764910953422
299,0.768431266911
300,0.489208939624
301,0.180182827579
302,0.73365466578
303,0.801643041584
304,0.546170366435
305,0.493705443907
306,0.649929497675
307,0.911468632076
308,0.491513815708
309,0.573712333429
310,0.699307431634
311,0.440165374687
312,0.646186659614
313,0.997650114337
314,0.000601014742659
315,0.618980818843
316,0.16587366816
317,0.822072552545
318,0.668243220529
319,0.194454354754
320,0.0383851452432
321,0.342414525715
322,0.0107491950639
323,0.268192419401
324,0.13541315197
325,0.456058614426
326,0.539905099256
327,0.438612826366
328,0.792119569486
329,0.315447226904
330,0.190066011944
331,0.617322941208
332,0.811610625763
333,0.531811726035
334,0.325542062994
335,0.602329001391
336,0.375122317332
337,0.919243106482
338,0.237005982017
339,0.320691791975
340,0.806576524277
341,0.663394073925
342,0.166630141537
343,0.598435007735
344,0.0954256028899
345,0.965334176887
346,0.143152966521
347,0.856411079276
348,0.29786451785
349,0.0160473361348
350,0.234023930123
351,0.335103982233
352,0.79874217832
353,0.510765536037
354,0.00989774113818
355,0.778453098941
356,0.77070800575
357,0.19330003604
358,0.41659205312
359,0.441643010207
360,0.395571500862
361,0.457604760376
362,0.349760840147
363,0.210427476596
364,0.616800652965
365,0.0780515035189
366,0.144326144341
367,0.958975483761
368,0.0690905977808
369,0.77568410628
370,0.0912013025408
371,0.254094841601
372,0.319430938553
373,0.440711306587
374,0.226350169656
375,0.213935796795
376,0.426228675641
377,0.803623480849
378,0.54493483082
379,0.0421372984511
380,0.0074653416681
381,0.343073532615
382,0.410107867712
383,0.569049689785
384,0.931661748095
385,0.344761651687
386,0.892404273167
387,0.707146265332
388,0.792789010622
389,0.416237857344
390,0.749658980409
391,0.860713479371
392,0.900926144512
393,0.53981256795
394,0.290218290798
395,0.203577237197
396,0.325389982272
397,0.633859131467
398,0.148918466081
399,0.322834596061
400,0.24018395773
401,0.686172470549
402,0.60875377718
403,0.707391547343
404,0.450136588255
405,0.958791927135
406,0.808756926126
407,0.200815178881
408,0.103222151792
409,0.401474789559
410,0.128287764595
411,0.241981021488
412,0.824776964937
413,0.258604053419
414,0.123246885797
415,0.285056319619
416,0.705445742732
417,0.162823248253
418,0.696509703352
419,0.0479958306582
420,0.453422630972
421,0.262334886367
422,0.0263129680229
423,0.578430837776
424,0.931462172092
425,0.987537681865
426,0.921992715337
427,0.611623158299
428,0.596208881901
429,0.184755149148
430,0.265084020329
431,0.542934607286
432,0.357305330252
433,0.126678360087
434,0.68562566079
435,0.898756387442
436,0.132090122482
437,0.957591759484
438,0.984452174581
439,0.818163433689
440,0.714456778362
441,0.400620469741
442,0.658744492954
443,0.900767733387
444,0.450456934018
445,0.0179638449304
446,0.745360637524
447,0.246335251736
448,0.140069700385
449,0.371240021402
450,0.206168458324
451,0.555052287977
452,0.1431258604
453,0.128654647861
454,0.497779686797
455,0.188029352235
456,0.617319417357
457,0.524126407117
458,0.0668770951006
459,0.67103647518
460,0.81302803287
461,0.571468035999
462,0.218256016753
463,0.40713650915
464,0.342052163219
465,0.310761832674
466,0.93197769607
467,0.000950937549995
468,0.481939457406
469,0.0908453193207
470,0.816060118858
471,0.37646180644
472,0.735656191024
473,0.112185176264
474,0.965610667222
475,0.00175232606484
476,0.923204282008
477,0.0303929628907
478,0.289410677183
479,0.484561828574
480,0.512527650655
481,0.984647725323
482,0.585182997125
483,0.462218584614
484,0.678235806624
485,0.444805688471
486,0.589368674546
487,0.972758032936
488,0.0779727293131
489,0.958795258604
490,0.763918535376
491,0.67885514428
492,0.201682639869
493,0.714533686554
494,0.419475501126
495,0.454401683322
496,0.0753316748557
497,0.942416858574
498,0.153673957245
499,0.834478443375
500,0.652856565974
501,0.123786022504
502,0.392986881321
503,0.427411778882
504,0.0575427897532
505,0.623822314022
506,0.353028472932
507,0.572126029727
508,0.11185044224
509,0.274451781319
510,0.293407851758
511,0.544161809445
512,0.0586801772267
513,0.499862735444
514,0.810666339288
515,0.347982121219
516,0.0999712339663
517,0.938650542598
518,0.819594946372
519,0.191685168578
520,0.926651457299
521,0.5852509362
522,0.211915497942
523,0.10638893114
524,0.977548619602
525,0.266911540256
526,0.0835979310508
527,0.914779483558
528,0.47667689505
529,0.899854499037
530,0.688426361227
531,0.792954167347
532,0.217904702952
533,0.725342861878
534,0.0418076029063
535,0.554314657103
536,0.988461838145
537,0.0366929303389
538,0.584332443238
539,0.296852285948
540,0.974177346915
541,0.919706431298
542,0.0419346851112
543,0.281986090619
544,0.14641256774
545,0.891168297122
546,0.542983416787
547,0.815972279851
548,0.539328965218
549,0.689119448853
550,0.834996528329
551,0.159609273514
552,0.580562300093
553,0.769878424503
554,0.513532647888
555,0.311313013099
556,0.679496998376
557,0.703362375988
558,0.100368852557
559,0.841713336338
560,0.158613957806
561,0.856357791733
562,0.667091686484
563,0.989910359864
564,0.0158464024453
565,0.473862116873
566,0.455236879942
567,0.545265534525
568,0.797577826663
569,0.666231526109
570,0.722040247241
571,0.320708503971
572,0.0980407036442
573,0.437082871864
574,0.191244579824
575,0.0248603847708
576,0.953198648832
577,0.737925557268
578,0.96706560425
579,0.494795716019
580,0.138806921663
581,0.494380272388
582,0.177713848947
583,0.055718707224
584,0.535723415507
585,0.826395536211
586,0.176750676065
587,0.755859774338
588,0.932061420671
589,0.708174844615
590,0.262321175518
591,0.15167036453
592,0.476396364826
593,0.29120321546
594,0.246074597047
595,0.955483524447
596,0.303874201535
597,0.700835015888
598,0.8653158296
599,0.950608396667
600,0.477305066313
601,0.410330585447
602,0.499291969379
603,0.772254009173
604,0.730803030874
605,0.0542217530062
606,0.629690672305
607,0.31103550329
608,0.648547467844
609,0.649586640533
610,0.951492990905
611,0.742168134988
612,0.193110289724
613,0.493970902219
614,0.417354699498
615,0.3987019673
616,0.615346269387
617,0.593944641376
618,0.170085689151
619,0.922932784143
620,0.458790423593
621,0.655019400718
622,0.429177688204
623,0.104094571105
624,0.812141853587
625,0.872202325672
626,0.197173952954
627,0.224024848008
628,0.798981014973
629,0.300062422595
630,0.31865911962
631,0.636714853621
632,0.90565455669
633,0.689150467524
634,0.277581229641
635,0.351163872729
636,0.729692138685
637,0.194662296442
638,0.443147855159
639,0.330832561804
640,0.585078344218
641,0.584108488685
642,0.687262942797
643,0.424430229567
644,0.591740765167
645,0.739812608336
646,0.782567101675
647,0.642270051151
648,0.329165818382
649,0.549614817237
650,0.134267537248
651,0.0762398009061
652,0.1381233301
653,0.848001011283
654,0.963626649682
655,0.23903888836
656,0.792425658204
657,0.565842320263
658,0.800758348844
659,0.614823655045
660,0.773593943332
661,0.4540461974
662,0.798675228222
663,0.83621310914
664,0.0264374320619
665,0.353596684455
666,0.750316546925
667,0.47173762314
668,0.597782187254
669,0.584365414376
670,0.731331348411
671,0.0279553088015
672,0.803713966284
673,0.464990480219
674,0.00786828338393
675,0.357979568491
676,0.296405659299
677,0.481312310327
678,0.381319379685
679,0.317520258405
680,0.382988517261
681,0.860406065707
682,0.371196530134
683,0.467582479245
684,0.324571369332
685,0.431574742631
686,0.414871947342
687,0.008720864101
688,0.191970076199
689,0.336838627955
690,0.0939650232246
691,0.759699537019
692,0.25941703421
693,0.954427367818
694,0.433042561305
695,0.464797942393
696,0.321206234785
697,0.578589263136
698,0.84088021244
699,0.0751104725256
700,0.218997909239
701,0.504979882659
702,0.900271012148
703,0.517363441177
704,0.320290494266
705,0.0484606527821
706,0.0278981806841
707,0.781849760266
708,0.249186945027
709,0.496608387521
710,0.551728880905
711,0.933568765973
712,0.937750243006
713,0.897770007456
714,0.812844751106
715,0.501966349332
716,0.869790349282
717,0.163075667375
718,0.0495780080063
719,0.482205788009
720,0.190051485259
721,0.197821185426
722,0.395708151964
723,0.0147596941543
724,0.936363068786
725,0.151652988438
726,0.588104277829
727,0.0583447428997
728,0.880034146571
729,0.843079929238
730,0.639234613486
731,0.494150104917
732,0.0981988464896
733,0.580130413796
734,0.801773938327
735,0.533225544752
736,0.148810250159
737,0.72688131762
738,0.12001225286
739,0.35797179792
740,0.526422367287
741,0.568957327969
742,0.886299984883
743,0.956964595672
744,0.192456186034
745,0.919382718896
746,0.192324123132
747,0.788638283824
748,0.272675535052
749,0.0105680175011
750,0.28769662096
751,0.066735936399
752,0.58011422986
753,0.871381193462
754,0.149227754685
755,0.366830893093
756,0.862265174859
757,0.120984353476
758,0.226735340651
759,0.380333581103
760,0.690727522209
761,0.188453689249
762,0.550435164427
763,0.205328582559
764,0.272871112778
765,0.0119047054402
766,0.527545147123
767,0.912499724574
768,0.673279444189
769,0.845872156714
770,0.183339787485
771,0.399956320884
772,0.827108329144
773,0.669419916745
774,0.476053540614
775,0.556657677223
776,0.508691986993
777,0.422031471999
778,0.725656966134
779,0.195176793992
780,0.679100711739
781,0.889315252093
782,0.605042390702
783,0.366436709855
784,0.980033174231
785,0.495747408062
786,0.169606593025
787,0.023849180001
788,0.229710698557
789,0.0547618715707
790,0.788022420491
791,0.275688503416
792,0.204192384273
793,0.493001031307
794,0.908298567148
795,0.272095056863
796,0.158900103399
797,0.100560924543
798,0.881251729486
799,0.879793092549
800,0.057429767628
801,0.133164759669
802,0.00203802422067
803,0.884172557625
804,0.985433247165
805,0.080753192946
806,0.809918028544
807,0.456216914275
808,0.87586648531
809,0.359852591591
810,0.105347289758
811,0.151746865281
812,0.60278546164
813,0.817217936711
814,0.68877313524
815,0.446370200624
816,0.0220420799691
817,0.116982494404
818,0.839283536265
819,0.266345959387
820,0.702799165217
821,0.23826620142
822,0.0791426389913
823,0.13202344083
824,0.055567969442
825,0.522456029409
826,0.292281375947
827,0.435229264167
828,0.201322353434
829,0.570844362838
830,0.747024440947
831,0.860989559989
832,0.790867023716
833,0.599530947954
834,0.653686718669
835,0.905490421403
836,0.897344545899
837,0.377120960694
838,0.438701764192
839,0.975957041787
840,0.176909015849
841,0.0798959786925
842,0.310054031566
843,0.347336231873
844,0.163041044853
845,0.303234353993
846,0.774690497394
847,0.559097068574
848,0.0605631525689
849,0.472988466466
850,0.373038618224
851,0.203355753927
852,0.50440750183
853,0.597758346903
854,0.735032634527
855,0.0981952656827
856,0.152437088707
857,0.109173375934
858,0.138365875989
859,0.922905656666
860,0.380352021936
861,0.848561954405
862,0.439501353375
863,0.475011372811
864,0.937628422553
865,0.551662919649
866,0.176802784336
867,0.241231247914
868,0.278352310856
869,0.595645541616
870,0.28713675516
871,0.984916736345
872,0.236750302694
873,0.629249347337
874,0.954306035022
875,0.657705902942
876,0.66343319384
877,0.428843112177
878,0.344591670703
879,0.95316233932
880,0.0519842387994
881,0.331141220598
882,0.667128082423
883,0.9545025706
884,0.137271562189
885,0.421828201403
886,0.300338870987
887,0.943281344788
888,0.948719355739
889,0.668054956225
890,0.914890548771
891,0.0644380071021
892,0.0155034745201
893,0.0348366944787
894,0.06278394829
895,0.474934088209
896,0.775913669708
897,0.891603032442
898,0.874225802445
899,0.847353947438
900,0.745301006407
901,0.607593327673
902,0.748683518647
903,0.994120141599
904,0.723434205901
905,0.902686542535
906,0.388075234594
907,0.387672022824
908,0.697048608565
909,0.410215298859
910,0.632058282019
911,0.179486634124
912,0.575138850874
913,0.432534268353
914,0.341064121169
915,0.561079346716
916,0.700749727081
917,0.0092835743201
918,0.545941427604
919,0.418245427581
920,0.953089285176
921,0.836532714721
922,0.621273024883
923,0.415000168256
924,0.887740579954
925,0.288694750374
926,0.7813911726
927,0.273640263105
928,0.225627753354
929,0.448291156729
930,0.668382912325
931,0.648132350104
932,0.448632627308
933,0.0556977696556
934,0.213128161623
935,0.982903542125
936,0.683046946327
937,0.741620461956
938,0.596933820249
939,0.422350791497
940,0.11930837004
941,0.299686748616
942,0.677368160851
943,0.682361072202
944,0.686359319008
945,0.0172421776719
946,0.315521485838
947,0.474707101542
948,0.123099602285
949,0.804463245826
950,0.636524540213
951,0.0259672776369
952,0.0451125514404
953,0.780590443861
954,0.730048895561
955,0.0462672087857
956,0.890970556806
957,0.278356969898
958,0.544090197254
959,0.618482961753
960,0.652683358309
961,0.81265671998
962,0.304339278345
963,0.627348278716
964,0.821138492734
965,0.308247433825
966,0.0397428648395
967,0.104814335775
968,0.0876558958091
969,0.995784507171
970,0.852582592877
971,0.977372560468
972,0.93486117205
973,0.999422600267
974,0.576963460521
975,0.158474538301
976,0.250342904128
977,0.0912679139392
978,0.59483103864
979,0.795777092971
980,0.47184707549
981,0.13398652752
982,0.684466790874
983,0.808799136098
984,0.000904063135231
985,0.615323905671
986,0.780006857536
987,0.468140387441
988,0.310223942953
989,0.712007769723
990,0.993932037405
991,0.50813514457
992,0.852848914163
993,0.0284228969417
994,0.510312234929
995,0.652935787129
996,0.338881716041
997,0.274128369749
998,0.61726618909
999,0.960977363751
1000,0.964394145865
1001,0.0117762839395
1002,0.766932279439
1003,0.48656501782
1004,0.971422050158
1005,0.571793171683
1006,0.724134904495
1007,0.622200629718
1008,0.541498736409
1009,0.724944553898
1010,0.823418414411
1011,0.251794214011
1012,0.215441830063
1013,0.98955933538
1014,0.280041430271
1015,0.115150926092
1016,0.5993184817
1017,0.34765002191
1018,0.383864020325
1019,0.959639409339
1020,0.515881826575
1021,0.853808650678
1022,0.938020963068
1023,0.908530237285
1024,0.592709542711
1025,0.921897289852
1026,0.0079586472112
1027,0.794178477218
1028,0.308869639741
1029,0.613640069928
1030,0.00999670514755
1031,0.581920473034
1032,0.725594249434
1033,0.0214636852934
1034,0.172919470113
1035,0.723242635444
1036,0.0752407159056
1037,0.342789818654
1038,0.647255839208
1039,0.283214875748
1040,0.662460932766
1041,0.101842880041
1042,0.0713426442905
1043,0.819725561922
1044,0.0437014645692
1045,0.779648119958
1046,0.484740587906
1047,0.854623993818
1048,0.0145232247887
1049,0.719252992414
1050,0.486104664973
1051,0.963409524079
1052,0.813605366929
1053,0.503498033312
1054,0.393373148829
1055,0.290936209987
1056,0.848289243057
1057,0.731123485806
1058,0.0466892783052
1059,0.523313753451
1060,0.968993913876
1061,0.608368796125
1062,0.795866026922
1063,0.993930318432
1064,0.318750931921
1065,0.135086296556
1066,0.537603584915
1067,0.846589354608
1068,0.265580502412
1069,0.813945451914
1070,0.650079112624
1071,0.397898458612
1072,0.967671010896
1073,0.190485993561
1074,0.762597961743
1075,0.775882825039
1076,0.0459393770231
1077,0.270315666108
1078,0.474841694289
1079,0.602922863974
1080,0.00812313870781
1081,0.603233270949
1082,0.505968644063
1083,0.167342556065
1084,0.740158734764
1085,0.261498247371
1086,0.875599401026
1087,0.0184845042726
1088,0.237772857474
1089,0.95347743824
1090,0.978781591758
1091,0.314374036428
1092,0.809336683489
1093,0.198148897768
1094,0.557957616553
1095,0.581887658342
1096,0.209144659918
1097,0.763350728892
1098,0.840236542169
1099,0.265924913509
1100,0.874137931611
1101,0.427141793379
1102,0.528116845232
1103,0.717022880688
1104,0.285936095025
1105,0.259457348667
1106,0.232652798483
1107,0.146071347979
1108,0.785880526425
1109,0.866730779302
1110,0.975387020817
1111,0.256885270921
1112,0.945761939047
1113,0.851122824657
1114,0.514834564424
1115,0.538456472734
1116,0.454172427872
1117,0.454514249417
1118,0.672776186018
1119,0.194167368428
1120,0.0859812306934
1121,0.0212137029021
1122,0.529868782841
1123,0.0194982094895
1124,0.503988099278
1125,0.44943730455
1126,0.300051365268
1127,0.455477302842
1128,0.993305286592
1129,0.376298193397
1130,0.692532048658
1131,0.457264996329
1132,0.914161134023
1133,0.3857045559
1134,0.605992717839
1135,0.148804124782
1136,0.997351402864
1137,0.333583888967
1138,0.303598249805
1139,0.272901149306
1140,0.908804555077
1141,0.387272456388
1142,0.0659720609974
1143,0.653217577317
1144,0.239730340558
1145,0.535409630146
1146,0.527554146418
1147,0.726377295251
1148,0.432612589872
1149,0.646408869829
1150,0.141499544792
1151,0.767992304247
1152,0.986299885135
1153,0.430009266585
1154,0.0345626866724
1155,0.356266936833
1156,0.949666563392
1157,0.406595434865
1158,0.950267446214
1159,0.563679614248
1160,0.479985244303
1161,0.889878473934
1162,0.514269479147
1163,0.189730274561
1164,0.977104069167
1165,0.919347967518
1166,0.480940811093
1167,0.985158281699
1168,0.877721613523
1169,0.408770431779
1170,0.762681510216
1171,0.791388617564
1172,0.638157333041
1173,0.222028607024
1174,0.11511118124
1175,0.890585165822
1176,0.159547621681
1177,0.555823514658
1178,0.739191072478
1179,0.345501746204
1180,0.761847292878
1181,0.360889076629
1182,0.273446614864
1183,0.857866141571
1184,0.388274329287
1185,0.819871572065
1186,0.679798334038
1187,0.557196260728
1188,0.78334524709
1189,0.604901488556
1190,0.796035872968
1191,0.519041157972
1192,0.888888534441
1193,0.980816552518
1194,0.536453479608
1195,0.16114481864
1196,0.0349340575646
1197,0.704109362037
1198,0.159437750812
1199,0.191174454713
1200,0.591102743512
1201,0.488173234768
1202,0.510631890181
1203,0.400940448542
1204,0.225463322697
1205,0.374291859638
1206,0.0215607018059
1207,0.0663288652641
1208,0.73367562171
1209,0.485053504185
1210,0.110527224614
1211,0.759989419047
1212,0.0108988051412
1213,0.0796241622475
1214,0.0899380540493
1215,0.111607363476
1216,0.467503411358
1217,0.165589215846
1218,0.15578377909
1219,0.142133460391
1220,0.77040368237
1221,0.508931974135
1222,0.635616884768
1223,0.908870556426
1224,0.453458295281
1225,0.883339659467
1226,0.629956801463
1227,0.760542668603
1228,0.0768971740092
1229,0.561892790274
1230,0.128270772519
1231,0.77062298914
1232,0.618199358898
1233,0.585535814403
1234,0.998915930529
1235,0.20736274659
1236,0.41182701205
1237,0.452614354337
1238,0.910101142196
1239,0.391154905488
1240,0.216813147503
1241,0.867474928301
1242,0.322713291699
1243,0.146714916391
1244,0.390882459047
1245,0.795440222002
1246,0.317958167497
1247,0.0361532097587
1248,0.242666659488
1249,0.532765592875
1250,0.953015720673
1251,0.187941874414
1252,0.368673980363
1253,0.115485848323
1254,0.448468823773
1255,0.877911951966
1256,0.225306734278
1257,0.121865872494
1258,0.0642197509949
1259,0.433058768535
1260,0.724561555645
1261,0.558976144271
1262,0.131618833723
1263,0.702826404889
1264,0.826769458951
1265,0.391287340306
1266,0.583555547163
1267,0.410895447747
1268,0.329365928359
1269,0.124294497368
1270,0.479367252999
1271,0.13725458122
1272,0.623569220583
1273,0.899198481259
1274,0.748576941458
1275,0.753942675794
1276,0.402118655648
1277,0.819701925054
1278,0.205433688839
1279,0.70860648952
1280,0.552981860127
1281,0.359039966862
1282,0.495374523915
1283,0.239454120886
1284,0.143106391629
1285,0.856328097855
1286,0.697745816404
1287,0.898239394856
1288,0.945935082472
1289,0.746983287576
1290,0.308597134438
1291,0.23262275019
1292,0.774341771028
1293,0.12399482959
1294,0.0172804457454
1295,0.679880313617
1296,0.860318818201
1297,0.471555681989
1298,0.671943135828
1299,0.802910677716
1300,0.446260559937
1301,0.958677074145
1302,0.264655963829
1303,0.126134289839
1304,0.020891115054
1305,0.110558014338
1306,0.799033238632
1307,0.876390562723
1308,0.819909407162
1309,0.555791906649
1310,0.571810976322
1311,0.192864778419
1312,0.157727412186
1313,0.825359515313
1314,0.910228058202
1315,0.681908764099
1316,0.65653612144
1317,0.755192965999
1318,0.585011277129
1319,0.497980628188
1320,0.795059395848
1321,0.0876124404198
1322,0.287345066296
1323,0.962279498923
1324,0.0304109383419
1325,0.589567432266
1326,0.792589968806
1327,0.0508543319273
1328,0.796728314213
1329,0.593978175388
1330,0.745370702029
1331,0.861393248618
1332,0.167628216347
1333,0.400694056958
1334,0.689343639862
1335,0.288956912699
1336,0.877571921303
1337,0.654992112067
1338,0.491486299172
1339,0.554696367479
1340,0.9900308227
1341,0.435830810512
1342,0.426812792948
1343,0.272947620726
1344,0.0919841390611
1345,0.763951290668
1346,0.337253039057
1347,0.198018953843
1348,0.428909043358
1349,0.709223767637
1350,0.337339897506
1351,0.172569323206
1352,0.371521357997
1353,0.221273257604
1354,0.257970778067
1355,0.88709558313
1356,0.584833360729
1357,0.164060602622
1358,0.902957586939
1359,0.245518490329
1360,0.766159531554
1361,0.653199944748
1362,0.425022762266
1363,0.840527785926
1364,0.720206931557
1365,0.938286090269
1366,0.39121594738
1367,0.820388872372
1368,0.431853606193
1369,0.708872231826
1370,0.871705521307
1371,0.88086724085
1372,0.643732275074
1373,0.766809069136
1374,0.499863305054
1375,0.782681591198
1376,0.291652860402
1377,0.736717763347
1378,0.750768607147
1379,0.50996975177
1380,0.406504899063
1381,0.838347927451
1382,0.694195366203
1383,0.77660233779
1384,0.784362623133
1385,0.518205858964
1386,0.11006753987
1387,0.0931417487419
1388,0.965535969426
1389,0.717036794306
1390,0.604360900886
1391,0.385888293461
1392,0.0432452971805
1393,0.128222291162
1394,0.761129886416
1395,0.371596563269
1396,0.287596386279
1397,0.347423978053
1398,0.0168394330704
1399,0.696742339187
1400,0.762457693545
1401,0.723284848444
1402,0.122513542371
1403,0.783723299264
1404,0.665495305816
1405,0.887373269779
1406,0.828312826847
1407,0.428272991154
1408,0.092855834779
1409,0.462159119839
1410,0.742187138493
1411,0.513428796056
1412,0.61511088677
1413,0.143494864998
1414,0.364757293977
1415,0.569972614689
1416,0.42401002592
1417,0.43295098448
1418,0.341287428367
1419,0.490833086087
1420,0.568024835839
1421,0.500441805234
1422,0.0201152827943
1423,0.158551211463
1424,0.187118089407
1425,0.0719308699653
1426,0.1988301743
1427,0.816109789846
1428,0.391630223639
1429,0.933784106958
1430,0.391062764714
1431,0.781149672043
1432,0.659083474098
1433,0.2105683424
1434,0.909610683312
1435,0.474465278989
1436,0.413709881966
1437,0.735347176284
1438,0.569326623333
1439,0.26767964549
1440,0.894630410953
1441,0.442023424971
1442,0.484131514477
1443,0.70436957534
1444,0.679504018778
1445,0.88192183938
1446,0.412239196711
1447,0.564221229109
1448,0.42280762391
1449,0.329525086811
1450,0.947455707111
1451,0.600357261941
1452,0.441926596607
1453,0.370632571403
1454,0.895848887576
1455,0.540411586815
1456,0.672829407236
1457,0.791907354918
1458,0.594383459622
1459,0.313669318421
1460,0.313269103239
1461,0.645009631156
1462,0.0670840485801
1463,0.387784900869
1464,0.534877027512
1465,0.452308224342
1466,0.84596430098
1467,0.0287073355858
1468,0.224468463615
1469,0.531344008845
1470,0.0792683267985
1471,0.642959450915
1472,0.997323715101
1473,0.855729681608
1474,0.107717069297
1475,0.300167602913
1476,0.281747025757
1477,0.5288243722
1478,0.514145839179
1479,0.303202117543
1480,0.178571465141
1481,0.0853416671275
1482,0.290882714614
1483,0.632373330685
1484,0.122978296347
1485,0.0344809772371
